timestamp,download_mbps,upload_mbps,ping_ms,server_name,server_location,direction,tilt
2025-07-03T02:53:38.584Z,122.59,19.19,30.7,"Lightning Fibre Ltd","London, GB",288,40
2025-07-03T03:13:39.154Z,121.70,19.06,44.2,"Glide","London, GB",288,40
2025-07-03T03:23:38.362Z,84.05,11.80,29.0,"Lightning Fibre Ltd","London, GB",288,40
2025-07-03T03:33:38.297Z,79.56,27.30,31.7,"Lightning Fibre Ltd","London, GB",288,40
2025-07-03T03:43:38.443Z,114.20,17.11,35.2,"Glide","London, GB",288,40
2025-07-03T03:53:38.774Z,76.02,15.89,36.4,"Lightning Fibre Ltd","London, GB",288,40
2025-07-03T04:13:38.151Z,61.82,31.97,26.5,"Lightning Fibre Ltd","London, GB",288,40
2025-07-03T04:23:38.444Z,153.45,34.97,34.2,"IDNet","London, GB",288,40
2025-07-03T04:43:38.697Z,160.56,18.39,38.6,"YouFibre","London, GB",288,40
2025-07-03T04:53:38.923Z,132.86,12.93,38.9,"Box Broadband Ltd","London, GB",288,40
2025-07-03T05:13:38.272Z,190.10,31.90,29.7,"Zen Internet","London, GB",288,40
2025-07-03T05:23:39.256Z,181.49,21.35,44.4,"Zen Internet","London, GB",288,40
2025-07-03T05:43:39.093Z,140.69,18.34,49.5,"Glide","London, GB",288,40
2025-07-03T05:53:38.411Z,233.69,16.05,34.0,"Glide","London, GB",288,40
2025-07-03T06:13:38.636Z,133.44,27.40,37.6,"Community Fibre Limited","London, GB",288,40
2025-07-03T06:23:38.394Z,107.70,34.98,29.2,"Zen Internet","London, GB",288,40
2025-07-03T06:33:38.719Z,124.41,20.95,39.9,"Zen Internet","London, GB",288,40
2025-07-03T06:43:38.397Z,101.56,35.34,34.0,"Community Fibre Limited","London, GB",288,40
2025-07-03T06:53:38.660Z,134.77,11.34,35.0,"KamaTera, Inc.","London, GB",288,40
2025-07-03T07:13:38.883Z,208.56,14.67,33.8,"Glide","London, GB",288,40
2025-07-03T07:23:39.495Z,127.97,20.71,54.1,"Box Broadband Ltd","London, GB",288,40
2025-07-03T07:33:39.609Z,67.95,6.38,51.6,"Box Broadband Ltd","London, GB",288,40
2025-07-03T07:43:38.515Z,140.14,19.73,28.6,"Zen Internet","London, GB",288,40
2025-07-03T07:53:38.387Z,216.46,18.28,33.7,"Glide","London, GB",288,40
2025-07-03T08:13:38.787Z,233.05,12.68,31.1,"VeloxServ Communications","London, GB",288,40
2025-07-03T08:23:39.321Z,116.71,11.52,32.7,"VeloxServ Communications","London, GB",288,40
