timestamp,download_mbps,upload_mbps,ping_ms,server_name,server_location,direction,tilt
2025-07-05T14:25:22.616Z,32.53,27.57,36.3,"UK Dedicated Servers","London, GB",300,40
2025-07-05T14:35:22.526Z,64.28,21.09,33.2,"ITS Technology Group","London, GB",300,40
2025-07-05T14:45:23.925Z,92.86,5.61,34.2,"ITS Technology Group","London, GB",300,40
2025-07-05T14:55:22.716Z,124.33,15.67,33.1,"Orbital Net","London, GB",300,40
2025-07-05T15:15:23.210Z,25.33,6.29,34.5,"UK Dedicated Servers","London, GB",300,40
2025-07-05T15:25:23.259Z,51.71,7.67,34.5,"Glide","London, GB",300,40
2025-07-05T15:35:23.900Z,57.29,27.11,42.6,"Burstfire Networks Ltd","London, GB",300,40
2025-07-05T15:45:22.915Z,219.10,26.74,33.7,"Glide","London, GB",300,40
2025-07-05T15:55:24.043Z,72.11,35.87,58.1,"Burstfire Networks Ltd","London, GB",300,40
2025-07-05T16:15:22.776Z,52.53,14.91,33.8,"UK Dedicated Servers","London, GB",300,40
2025-07-05T16:25:24.787Z,130.74,19.56,38.7,"UK Dedicated Servers","London, GB",300,40
2025-07-05T16:35:23.771Z,105.30,4.58,36.0,"Orbital Net","London, GB",300,40
2025-07-05T16:45:23.026Z,76.18,14.22,40.4,"Glide","London, GB",300,40
2025-07-05T16:55:22.725Z,146.93,32.78,37.8,"Glide","London, GB",300,40
2025-07-05T17:15:24.639Z,115.35,11.48,40.1,"31173 Services AB","London, GB",300,40
2025-07-05T17:25:22.864Z,79.60,20.61,39.7,"Community Fibre Limited","London, GB",300,40
2025-07-05T17:35:22.568Z,66.47,12.79,34.1,"Glide","London, GB",300,40
2025-07-05T17:45:23.776Z,36.07,6.96,32.4,"Lit Fibre Group Ltd.","London, GB",300,40
2025-07-05T17:55:23.020Z,55.08,30.96,44.7,"Orbital Net","London, GB",300,40
2025-07-05T18:15:22.723Z,151.51,20.58,38.0,"IDNet","London, GB",300,40
2025-07-05T18:25:22.681Z,130.61,33.20,36.3,"31173 Services AB","London, GB",300,40
2025-07-05T18:35:22.830Z,162.30,29.71,39.8,"Lit Fibre Group Ltd.","London, GB",300,40
2025-07-05T18:45:23.432Z,205.49,32.17,28.0,"IDNet","London, GB",300,40
2025-07-05T18:55:23.015Z,93.30,25.54,37.0,"Glide","London, GB",300,40
2025-07-05T19:15:22.674Z,48.52,9.27,32.6,"ITS Technology Group","London, GB",300,40
2025-07-05T19:25:22.821Z,94.52,29.18,41.9,"Community Fibre Limited","London, GB",300,40
2025-07-05T19:35:23.316Z,94.10,16.90,49.3,"Community Fibre Limited","London, GB",300,40
2025-07-05T19:56:50.093Z,226.44,29.79,35.5,"20i Ltd","Nottingham, GB",300,40
2025-07-05T20:48:45.756Z,154.99,15.40,33.2,"20i Ltd","Nottingham, GB",300,40
2025-07-05T21:16:50.075Z,60.70,24.96,37.9,"Bytemark Hosting","York, GB",300,40
2025-07-05T21:26:48.513Z,254.17,26.88,34.9,"20i Ltd","Nottingham, GB",300,40
2025-07-05T21:36:48.077Z,93.26,29.79,38.1,"Quickline Communications","Barnsley, GB",300,40
2025-07-05T21:46:48.565Z,73.65,2.98,27.7,"20i Ltd","Nottingham, GB",300,40
2025-07-05T21:56:48.194Z,117.61,25.59,33.4,"Bytemark Hosting","York, GB",300,40
2025-07-05T22:06:49.293Z,127.74,22.05,30.1,"20i Ltd","Nottingham, GB",300,40
2025-07-05T22:16:50.587Z,75.95,33.10,50.0,"Structured Communications","London, GB",300,40
2025-07-05T22:26:53.442Z,28.13,19.21,192.5,"WIOCC","Johannesburg, ZA",300,40
2025-07-05T22:36:54.147Z,40.70,10.36,194.8,"Network Platforms (Pty) Ltd","Johannesburg, ZA",300,40
2025-07-05T22:46:48.247Z,152.74,23.71,35.7,"BRSK","London, GB",300,40
2025-07-05T22:56:48.775Z,241.86,21.24,45.8,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-05T23:06:48.122Z,158.47,31.39,36.2,"ITS Technology Group","London, GB",300,40
2025-07-05T23:16:48.572Z,196.97,13.90,31.9,"ITS Technology Group","London, GB",300,40
2025-07-05T23:26:48.554Z,95.57,21.33,41.6,"Community Fibre Limited","London, GB",300,40
2025-07-05T23:36:48.672Z,96.96,11.40,39.5,"Community Fibre Limited","London, GB",300,40
2025-07-05T23:46:48.120Z,104.73,17.27,31.3,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-05T23:56:48.115Z,116.30,18.27,33.5,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T00:06:47.962Z,205.07,18.60,32.6,"ITS Technology Group","London, GB",300,40
2025-07-06T00:16:48.338Z,199.48,14.86,35.9,"Lit Fibre Group Ltd.","London, GB",300,40
2025-07-06T00:26:47.903Z,295.83,29.65,32.5,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T00:36:47.813Z,224.10,24.55,25.2,"ITS Technology Group","London, GB",300,40
2025-07-06T00:46:48.132Z,235.96,21.47,29.1,"ITS Technology Group","London, GB",300,40
2025-07-06T00:56:48.025Z,125.13,20.42,34.4,"Community Fibre Limited","London, GB",300,40
2025-07-06T01:06:48.241Z,77.33,17.36,32.5,"Community Fibre Limited","London, GB",300,40
2025-07-06T01:16:47.769Z,226.45,24.17,23.0,"ITS Technology Group","London, GB",300,40
2025-07-06T01:26:48.192Z,95.96,15.95,39.8,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T01:49:53.213Z,149.40,19.67,44.3,"Vodafone UK","Bracknell, GB",300,40
2025-07-06T02:38:20.462Z,191.35,21.94,34.5,"Connect Fibre","Slough, GB",300,40
